host_id,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
82243998,07/07/2016,"Cremorne Point, Australia","I’m an editor working on a fashion magazine, married and a mother to two girls. Our family enjoy travelling regularly and have a love of old houses. Expect an elegant but homely vibe here ...",N/A,,,FALSE,Cremorne,1,"['email', 'phone']",TRUE,TRUE
86484019,28/07/2016,"Pymble, Australia","Passionate about family, work and living well.",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
115743429,10/02/2017,"Chatswood West, Australia","Semi-frequent traveler, helping my two kids, Charles and Stephanie  manage their first AirBnbs.",N/A,,,FALSE,,2,"['email', 'phone']",TRUE,TRUE
213725582,05/09/2018,"Eastwood, Australia",I live and work in Sydney Australia. And I love traveling with my families and friends. ,N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
255471064,12/04/2019,"Fort Lauderdale, FL",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
4099655,09/11/2012,"Hornsby, Australia","We are one of the earliest airbnb hosts in sydney and have met hundreds of guests. We enjoy meeting different people with different culture backgrounds. We also travel a lot and have been to many countries such as US, Canada, Kenya, Switzerland, Germany, Italy, UK, New Zealand, Malysia, Thailand, Sigapore, China, Hong Kong, UK, etc. 

Come to stay with us and let's exchange life experience!",N/A,,100,FALSE,,1,['phone'],TRUE,TRUE
147754856,26/08/2017,"Saint Clair, Australia",,N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
112212836,19/01/2017,"Bronte, Australia",,N/A,,0,FALSE,,1,['phone'],TRUE,TRUE
112239798,19/01/2017,"São Paulo, Brazil",,N/A,,0,FALSE,,1,"['email', 'phone']",TRUE,TRUE
160357529,27/11/2017,"Huntleys Point, Australia",,N/A,,0,FALSE,,1,"['email', 'phone']",TRUE,TRUE
220618348,14/10/2018,"East Killara, Australia",,N/A,,0,FALSE,,1,"['email', 'phone']",TRUE,TRUE
255714272,14/04/2019,"Bundeena, Australia",,N/A,,50,FALSE,,1,"['email', 'phone']",TRUE,TRUE
96511504,24/09/2016,"Ourimbah, Australia",,N/A,,60,FALSE,,1,"['email', 'phone']",TRUE,TRUE
33801546,20/05/2015,"Willoughby, Australia","Hi, I have a lovely house in Willoughby, and enjoy hosting guests.  I have travelled extensively and love helping travellers experience Sydney.  Happy to advise on anything needed, or leave you in peace.     

I run a business from home, Sterling Results Fitness Club.  
You can bring your gym and  hiking gear and participate in our fitness or hiking program ( fees may apply). 
",N/A,,95,TRUE,Willoughby,2,"['email', 'phone', 'work_email']",TRUE,TRUE
7059922,23/06/2013,"Avalon, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,FALSE
9898323,09/11/2013,"Narrabeen, Australia","energetic, active and very social. Love music,traveling, snowboarding, meeting new people and relaxing in our perfect beach abode! ",N/A,,,FALSE,,1,['phone'],TRUE,TRUE
11502502,21/01/2014,"Bronte, Australia","Thanks for visiting my profile-my name is Camilla and I am thrilled that you are considering my 2 bedroom, 1 bathroom single level house “Bronte Beach House” for your upcoming stay to Sydney. Bronte Beach - I love exploring this beautiful beachside location, discovering delicious local eateries and exploring wine bars serving delicious Australian wines! More than happy to give some good recommendations!",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,FALSE
19007217,27/07/2014,"Bilgola Plateau, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
19312750,01/08/2014,"Bellevue Hill, Australia","Hi I'm Nicole!!

Sydneysider born and bred. I love my City and like to take advantage of the great outdoors whenever possible. You'll find me most days out and about hiking, down the beach, taking in a new exhibition or dancing.   I cant live without music, good coffee, dancing and sunshine. I work in the events industry. Hosting is the best part of my job . I really love meeting new people and showing them my city!",N/A,,,FALSE,,1,['email'],TRUE,TRUE
45965626,07/10/2015,"Artarmon, Australia",,N/A,,,FALSE,Chatswood,1,"['email', 'phone']",TRUE,TRUE
58692151,14/02/2016,"Maroubra, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
115535479,08/02/2017,"Maroubra, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
191498747,25/05/2018,"North Turramurra, Australia","I am easy going animal lover. We have 2 Dacdunds and my friend Peter has a very smart friendly Kelpie. 
We love the outdoors and use the local river at Bobbin Head National Park 10 min away ; in summer for boating,  water skiing and Kayaking. 
We have 3 spare Kayaks for your perusal. 
Very close to Pymble Train station and local BP shop and 15 min walk to Pymble Pub.  ",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
221155129,17/10/2018,"Istanbul, Turkey",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,FALSE
8120504,12/08/2013,"Paddington, Australia",,N/A,,100,TRUE,,1,"['email', 'phone']",TRUE,TRUE
14875933,29/04/2014,"Whitby, Canada","I really enjoy meeting new people - couples, families with children, singles, everyone's welcome! I'm a seasoned traveler, so my hope is that my guest can have a comfortable and enjoyable stay at my place and in Beppu! ",N/A,,100,FALSE,,3,"['email', 'phone']",TRUE,TRUE
10061304,16/11/2013,"Melbourne, Australia","Your health is your wealth...
We live our lives rich in happiness and being inspired by all the amazing people that pass through our lives.
My Partner Adam Bull is the principal dancer of The Australian Ballet where my passion over the years includes sailing, running restaurants, adventure travel, property care and restorations.
If an opportunity presented we would consider exchanging time in our Sydney Manly beach-front or St Kilda Melbourne apartments as advertised on this site for a residence in a rural setting such as Queenstown New Zealand or similar. Maybe even an apartment in a vibrant city like New York or something totally different like a yacht in The Whitsundays Australia or some other inspiring location.
Now that would tempt our test buds!
Safe Travels...
Guy & Adam",N/A,,0,FALSE,Manly,2,"['email', 'phone']",TRUE,TRUE
232182381,24/12/2018,"Cronulla, Australia",,N/A,,0,FALSE,,1,"['email', 'phone']",TRUE,TRUE
27076366,01/02/2015,"Lane Cove West, Australia",,N/A,,75,FALSE,Lane Cove,1,"['email', 'phone', 'work_email']",TRUE,TRUE
41695410,17/08/2015,"Clovelly, Australia",,N/A,,,FALSE,,2,"['email', 'phone']",TRUE,FALSE
163282058,19/12/2017,"Cammeray, Australia","Mum to 2 beautiful little boys as well as being a social worker in my professional life! Love meeting new people and am always up for a good chat and a laugh!
",N/A,,,FALSE,,1,['phone'],TRUE,TRUE
211079106,22/08/2018,"Bexley, Australia","We provide accommodation 20 kilometers  of  Sydney CBD and Sydney domestic  and international  airport and close to train stations 
Our location in NSW SYDNEY region is
Canterbury, Hurstville, Rockdale, Kogarah, Arncliffe
New south Wales Australia 
",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
247688530,08/03/2019,"Dundas, Australia",,N/A,,,FALSE,,1,['phone'],TRUE,TRUE
276231891,15/07/2019,"Hanoi, Vietnam",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
15540123,14/05/2014,"Dover Heights, Australia",,N/A,,100,FALSE,Rose Bay/Dover Heights,1,"['email', 'phone', 'work_email']",TRUE,TRUE
25015667,19/12/2014,"Burraneer, Australia","I'm a local and lover of the village of Cronulla who looks forward to showing our guests how good we really have it here. Sssshhhh, don't tell anyone! ",N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
309356740,13/11/2019,"Seaforth, Australia",,N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
559169759,28/01/2024,"Bilgola Plateau, Australia","Former QANTAS hostess. Travelled the world so I know what it is like to welcomed to an abode.   Privacy respected but humour on demand !!!
Love to hear your stories. I have been told it is a one in a million property with bird life in a tropical extensive garden with heated pool for your relaxation.  Very quiet and private.",N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
303764438,21/10/2019,"Clareville, Australia",,N/A,,50,FALSE,Avalon,1,['phone'],TRUE,TRUE
3335907,22/08/2012,"Clovelly, Australia",Hey my name is Dan and I am a Filmmaker. Hiker. Father of two.,N/A,,80,FALSE,,1,"['email', 'phone']",TRUE,TRUE
13970930,06/04/2014,"Revesby, Australia","I'm an enthusiastic food and wine lover, and I adore my vegetable garden and backyard hens! My daughter, partner and I love travelling and have been all over the world - most itineraries are driven by the food... my partner and my kids and I love hosting guests in our suburban garden apartment. We like to provide all the comforts of home.",N/A,,98,TRUE,Revesby,1,"['email', 'phone', 'work_email']",TRUE,TRUE
11005565,04/01/2014,"Perth, Australia","Hi, I'm Monique a busy stay at home mother of 4 children.  I love food, travel, family and friends.  I'm enjoying being a host and meeting people from all around the world without having to leave my neighbourhood!  All my guests so far have been wonderful.",N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
14380094,16/04/2014,"Waterloo, Australia",F,N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
18224092,16/07/2014,"Cremorne, Australia",,N/A,,,FALSE,North Bondi,1,['phone'],TRUE,TRUE
31839920,24/04/2015,"Forest Lodge, Australia","Tall, serious, Virgo, ",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
84847234,20/07/2016,"Brooklyn, Australia","IM deaf and im 42 year old man  very clean and don't do any party   i just love pool and water, or beach... I love swimming and do like private most of the time i like to travel alone or with my friend sometimes depend ...i love to be near food shop where i can cook at home  do not like take away ... because i am chef :)",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
99576003,14/10/2016,"Parklea, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
229913592,09/12/2018,"Katoomba, Australia",,N/A,,,FALSE,Bondi Beach,2,['email'],TRUE,TRUE
243957865,18/02/2019,"Lidcombe, Australia","I’m a cello teacher and spend my spare time visiting art galleries. 

I have visited over 800 different galleries across Sydney, Melbourne, Brisbane, Adelaide, Tasmania, Seoul, Tokyo, Shanghai, Beijing, New York, LA, San Fran and Palm Springs. 

I’m always happy to exchange food recommendations.",N/A,,,FALSE,Lidcombe,3,"['email', 'phone']",TRUE,TRUE
283041803,05/08/2019,"Balmain East, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
34015597,23/05/2015,"Bondi, Australia",,N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
157718981,06/11/2017,"Woollahra, Australia","## Don't book here. call us direct ## The Hughenden is a gracious Victorian residence, which is associated with Australia’s first philosopher, Barzillai Quaife. It was iy Dr Frederick Harrison Quaife in 1876 and Street at this now a conservation area with  Victorian architecture in Australia. 

*** Reception is open from 7am to 3pm daily. If you are arriving later please contact Reception on o9 93 63 48 63 to arrange a for after hours access. ***",N/A,,100,FALSE,,5,"['email', 'phone', 'work_email']",TRUE,TRUE
514993074,16/05/2023,"Camden, Australia",,N/A,,100,FALSE,,1,['phone'],FALSE,TRUE
370818270,05/10/2020,"Narraweena, Australia",,N/A,,50,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
313610134,01/12/2019,"Northmead, Australia",,N/A,,64,FALSE,,1,"['email', 'phone']",TRUE,TRUE
21629061,22/09/2014,"North Willoughby, Australia","Married to Simone with 2 young adult sons.  Have worked in the mental health field for many years and plan to continue in this challenging but rewarding profession.  My interest in the natural environment, which includes Kayaking, resulted in the privilege of discovering The Retreat at Coasters.",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
26504605,21/01/2015,Colombia,,N/A,,,FALSE,,2,"['email', 'phone']",TRUE,TRUE
41529057,15/08/2015,"Barcelona, Spain",,N/A,,,FALSE,Bondi Junction,1,"['email', 'phone']",TRUE,TRUE
60704636,28/02/2016,"Victoria, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
